"sensor_id","type_name","type","station_name","provider","id","registered_date","sensor","value","unit"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13165,"2023-07-31 01:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13166,"2023-07-31 02:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13167,"2023-07-31 02:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13168,"2023-07-31 02:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13169,"2023-07-31 02:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13170,"2023-07-31 03:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13171,"2023-07-31 03:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13172,"2023-07-31 03:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13173,"2023-07-31 03:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13174,"2023-07-31 04:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13175,"2023-07-31 04:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13176,"2023-07-31 04:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13177,"2023-07-31 04:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13178,"2023-07-31 05:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13179,"2023-07-31 05:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13180,"2023-07-31 05:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13181,"2023-07-31 05:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13182,"2023-07-31 06:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13183,"2023-07-31 06:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13184,"2023-07-31 06:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13185,"2023-07-31 06:45:00",61,"1342","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13186,"2023-07-31 07:00:00",61,"2847","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13187,"2023-07-31 07:15:00",61,"4189","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13188,"2023-07-31 07:30:00",61,"5373","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13189,"2023-07-31 07:45:00",61,"6532","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13190,"2023-07-31 08:00:00",61,"6882","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13191,"2023-07-31 08:15:00",61,"6897","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13192,"2023-07-31 08:30:00",61,"6973","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13193,"2023-07-31 08:45:00",61,"8790","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13194,"2023-07-31 09:00:00",61,"8780","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13195,"2023-07-31 09:15:00",61,"9111","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13196,"2023-07-31 09:30:00",61,"9447","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13197,"2023-07-31 09:45:00",61,"9566","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13198,"2023-07-31 10:00:00",61,"9782","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13199,"2023-07-31 10:15:00",61,"9888","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13200,"2023-07-31 10:30:00",61,"9873","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13201,"2023-07-31 10:45:00",61,"10055","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13202,"2023-07-31 11:00:00",61,"9624","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13203,"2023-07-31 11:15:00",61,"9820","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13204,"2023-07-31 11:30:00",61,"10003","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13205,"2023-07-31 11:45:00",61,"10051","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13206,"2023-07-31 12:00:00",61,"10051","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13207,"2023-07-31 12:15:00",61,"10007","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13208,"2023-07-31 12:30:00",61,"10075","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13209,"2023-07-31 12:45:00",61,"10079","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13210,"2023-07-31 13:00:00",61,"10012","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13211,"2023-07-31 13:15:00",61,"9993","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13212,"2023-07-31 13:30:00",61,"9950","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13213,"2023-07-31 13:45:00",61,"10007","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13214,"2023-07-31 14:00:00",61,"10017","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13215,"2023-07-31 14:15:00",61,"10017","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13216,"2023-07-31 14:30:00",61,"9988","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13217,"2023-07-31 14:45:00",61,"10079","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13218,"2023-07-31 15:00:00",61,"9950","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13219,"2023-07-31 15:15:00",61,"10051","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13220,"2023-07-31 15:30:00",61,"10089","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13221,"2023-07-31 15:45:00",61,"10022","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13222,"2023-07-31 16:00:00",61,"10027","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13223,"2023-07-31 16:15:00",61,"10094","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13224,"2023-07-31 16:30:00",61,"10075","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13225,"2023-07-31 16:45:00",61,"10084","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13226,"2023-07-31 17:00:00",61,"10022","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13227,"2023-07-31 17:15:00",61,"10051","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13228,"2023-07-31 17:30:00",61,"9878","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13229,"2023-07-31 17:45:00",61,"9595","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13230,"2023-07-31 18:00:00",61,"9442","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13231,"2023-07-31 18:15:00",61,"9058","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13232,"2023-07-31 18:30:00",61,"8728","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13233,"2023-07-31 18:45:00",61,"7788","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13234,"2023-07-31 19:00:00",61,"6921","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13235,"2023-07-31 19:15:00",61,"5492","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13236,"2023-07-31 19:30:00",61,"4639","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13237,"2023-07-31 19:45:00",61,"1965","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13238,"2023-07-31 20:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13239,"2023-07-31 20:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13240,"2023-07-31 20:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13241,"2023-07-31 20:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13242,"2023-07-31 21:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13243,"2023-07-31 21:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13244,"2023-07-31 21:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13245,"2023-07-31 21:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13246,"2023-07-31 22:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13247,"2023-07-31 22:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13248,"2023-07-31 22:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13249,"2023-07-31 22:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13250,"2023-07-31 23:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13251,"2023-07-31 23:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13252,"2023-07-31 23:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13253,"2023-07-31 23:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13254,"2023-08-01 00:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13255,"2023-08-01 00:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13256,"2023-08-01 00:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13257,"2023-08-01 01:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13258,"2023-08-01 01:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13259,"2023-08-01 01:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13260,"2023-08-01 01:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13261,"2023-08-01 02:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13262,"2023-08-01 02:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13263,"2023-08-01 02:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13264,"2023-08-01 02:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13265,"2023-08-01 03:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13266,"2023-08-01 03:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13267,"2023-08-01 03:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13268,"2023-08-01 03:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13269,"2023-08-01 04:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13270,"2023-08-01 04:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13271,"2023-08-01 04:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13272,"2023-08-01 04:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13273,"2023-08-01 05:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13274,"2023-08-01 05:25:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13275,"2023-08-01 05:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13276,"2023-08-01 05:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13277,"2023-08-01 06:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13278,"2023-08-01 06:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13279,"2023-08-01 06:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13280,"2023-08-01 06:45:00",61,"1107","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13281,"2023-08-01 07:00:00",61,"2717","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13282,"2023-08-01 07:15:00",61,"5253","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13283,"2023-08-01 07:30:00",61,"6729","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13284,"2023-08-01 07:45:00",61,"6882","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13285,"2023-08-01 08:00:00",61,"6983","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13286,"2023-08-01 08:15:00",61,"9159","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13287,"2023-08-01 08:30:00",61,"9030","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13288,"2023-08-01 08:45:00",61,"9135","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13289,"2023-08-01 09:00:00",61,"9068","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13290,"2023-08-01 09:15:00",61,"8665","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13291,"2023-08-01 09:30:00",61,"8814","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13292,"2023-08-01 09:45:00",61,"9284","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13293,"2023-08-01 10:00:00",61,"9437","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13294,"2023-08-01 10:15:00",61,"9480","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13295,"2023-08-01 10:30:00",61,"9945","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13296,"2023-08-01 10:45:00",61,"9969","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13297,"2023-08-01 11:00:00",61,"9610","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13298,"2023-08-01 11:15:00",61,"9883","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13299,"2023-08-01 11:30:00",61,"9892","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13300,"2023-08-01 11:45:00",61,"10031","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13301,"2023-08-01 12:00:00",61,"9907","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13302,"2023-08-01 12:15:00",61,"9926","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13303,"2023-08-01 12:30:00",61,"10022","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13304,"2023-08-01 12:45:00",61,"10007","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13305,"2023-08-01 13:00:00",61,"9988","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13306,"2023-08-01 13:15:00",61,"10089","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13307,"2023-08-01 13:30:00",61,"10094","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13308,"2023-08-01 13:45:00",61,"10012","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13309,"2023-08-01 14:00:00",61,"10079","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13310,"2023-08-01 14:15:00",61,"10070","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13311,"2023-08-01 14:30:00",61,"10089","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13312,"2023-08-01 14:45:00",61,"10108","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13313,"2023-08-01 15:00:00",61,"10070","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13314,"2023-08-01 15:15:00",61,"10060","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13315,"2023-08-01 15:30:00",61,"10146","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13316,"2023-08-01 15:45:00",61,"10132","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13317,"2023-08-01 16:00:00",61,"10137","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13318,"2023-08-01 16:15:00",61,"9873","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13319,"2023-08-01 16:30:00",61,"9926","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13320,"2023-08-01 16:45:00",61,"9691","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13321,"2023-08-01 17:00:00",61,"9998","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13322,"2023-08-01 17:15:00",61,"9552","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13323,"2023-08-01 17:30:00",61,"9710","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13324,"2023-08-01 17:45:00",61,"9485","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13325,"2023-08-01 18:00:00",61,"9116","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13326,"2023-08-01 18:15:00",61,"8546","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13327,"2023-08-01 18:30:00",61,"8584","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13328,"2023-08-01 18:45:00",61,"7975","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13329,"2023-08-01 19:00:00",61,"7040","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13330,"2023-08-01 19:15:00",61,"4299","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13331,"2023-08-01 19:30:00",61,"3149","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13332,"2023-08-01 19:45:00",61,"2041","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13333,"2023-08-01 20:00:00",61,"690","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13334,"2023-08-01 20:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13335,"2023-08-01 20:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13336,"2023-08-01 20:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13337,"2023-08-01 21:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13338,"2023-08-01 21:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13339,"2023-08-01 21:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13340,"2023-08-01 21:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13341,"2023-08-01 22:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13342,"2023-08-01 22:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13343,"2023-08-01 22:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13344,"2023-08-01 22:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13345,"2023-08-01 23:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13346,"2023-08-01 23:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13347,"2023-08-01 23:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13348,"2023-08-01 23:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13349,"2023-08-02 00:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13350,"2023-08-02 00:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13351,"2023-08-02 00:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13352,"2023-08-02 00:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13353,"2023-08-02 01:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13354,"2023-08-02 01:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13355,"2023-08-02 01:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13356,"2023-08-02 01:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13357,"2023-08-02 02:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13358,"2023-08-02 02:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13359,"2023-08-02 02:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13360,"2023-08-02 02:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13361,"2023-08-02 03:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13362,"2023-08-02 03:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13363,"2023-08-02 03:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13364,"2023-08-02 03:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13365,"2023-08-02 04:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13366,"2023-08-02 04:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13367,"2023-08-02 04:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13368,"2023-08-02 04:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13369,"2023-08-02 05:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13370,"2023-08-02 05:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13371,"2023-08-02 05:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13372,"2023-08-02 05:45:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13373,"2023-08-02 06:00:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13374,"2023-08-02 06:15:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13375,"2023-08-02 06:30:00",61,"0","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13376,"2023-08-02 06:45:00",61,"1212","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13377,"2023-08-02 07:00:00",61,"2732","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13378,"2023-08-02 07:15:00",61,"4088","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13379,"2023-08-02 07:30:00",61,"5305","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13380,"2023-08-02 07:45:00",61,"6063","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13381,"2023-08-02 08:00:00",61,"6844","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13382,"2023-08-02 08:30:00",61,"6801","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13383,"2023-08-02 08:45:00",61,"6935","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13384,"2023-08-02 09:00:00",61,"9087","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13385,"2023-08-02 09:15:00",61,"9380","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13386,"2023-08-02 09:30:00",61,"9552","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13387,"2023-08-02 09:45:00",61,"9797","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13388,"2023-08-02 10:00:00",61,"9777","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13389,"2023-08-02 10:15:00",61,"9988","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13390,"2023-08-02 10:30:00",61,"10051","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13391,"2023-08-02 10:45:00",61,"10027","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13392,"2023-08-02 11:00:00",61,"9696","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13393,"2023-08-02 11:15:00",61,"9916","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13394,"2023-08-02 11:30:00",61,"10098","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13395,"2023-08-02 11:45:00",61,"10070","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13396,"2023-08-02 12:00:00",61,"10027","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13397,"2023-08-02 12:15:00",61,"10108","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13398,"2023-08-02 12:30:00",61,"10098","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13399,"2023-08-02 12:45:00",61,"9988","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13400,"2023-08-02 13:00:00",61,"10098","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13401,"2023-08-02 13:15:00",61,"10118","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13402,"2023-08-02 13:30:00",61,"10127","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13403,"2023-08-02 13:45:00",61,"10113","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13404,"2023-08-02 14:00:00",61,"10108","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13405,"2023-08-02 14:15:00",61,"10142","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13406,"2023-08-02 14:30:00",61,"10151","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13407,"2023-08-02 14:45:00",61,"10146","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13408,"2023-08-02 15:00:00",61,"10098","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13409,"2023-08-02 15:15:00",61,"10118","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13410,"2023-08-02 15:30:00",61,"10113","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13411,"2023-08-02 15:45:00",61,"10113","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13412,"2023-08-02 16:00:00",61,"10132","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13413,"2023-08-02 16:15:00",61,"10132","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13414,"2023-08-02 16:30:00",61,"10122","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13415,"2023-08-02 16:45:00",61,"10132","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13416,"2023-08-02 17:00:00",61,"10031","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13417,"2023-08-02 17:15:00",61,"10051","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13418,"2023-08-02 17:30:00",61,"9773","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13419,"2023-08-02 17:45:00",61,"9212","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13420,"2023-08-02 18:00:00",61,"8867","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13421,"2023-08-02 18:15:00",61,"8766","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13422,"2023-08-02 18:30:00",61,"8335","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13423,"2023-08-02 18:45:00",61,"7745","mV"
61,"Solar Panel",1,"Estacion Blas 2","Metos",13424,"2023-08-02 19:00:00",61,"6715","mV"
