"sensor_id","type_name","type","station_name","provider","id","registered_date","sensor","average","minimum","maximum","unit"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5778,"2023-07-28 04:00:00",35,"20.2","20.1","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5779,"2023-07-28 04:15:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5780,"2023-07-28 04:30:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5781,"2023-07-28 04:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5782,"2023-07-28 05:00:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5783,"2023-07-28 05:15:00",35,"20.1","20","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5784,"2023-07-28 05:30:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5785,"2023-07-28 05:45:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5786,"2023-07-28 06:00:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5787,"2023-07-28 06:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5788,"2023-07-28 06:30:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5789,"2023-07-28 06:45:00",35,"20.2","20.1","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5790,"2023-07-28 07:00:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5791,"2023-07-28 07:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5792,"2023-07-28 07:30:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5793,"2023-07-28 07:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5794,"2023-07-28 08:00:00",35,"20.2","20.1","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5795,"2023-07-28 08:15:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5796,"2023-07-28 08:30:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5797,"2023-07-28 08:45:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5798,"2023-07-28 09:00:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5799,"2023-07-28 09:15:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5800,"2023-07-28 09:30:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5801,"2023-07-28 09:45:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5802,"2023-07-28 10:00:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5803,"2023-07-28 10:15:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5804,"2023-07-28 10:30:00",35,"20.2","20.1","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5805,"2023-07-28 10:45:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5806,"2023-07-28 11:00:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5807,"2023-07-28 11:15:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5808,"2023-07-28 11:30:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5809,"2023-07-28 11:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5810,"2023-07-28 12:00:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5811,"2023-07-28 12:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5812,"2023-07-28 12:30:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5813,"2023-07-28 12:45:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5814,"2023-07-28 13:00:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5815,"2023-07-28 13:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5816,"2023-07-28 13:30:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5817,"2023-07-28 13:45:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5818,"2023-07-28 14:00:00",35,"20","20","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5819,"2023-07-28 14:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5820,"2023-07-28 14:30:00",35,"20","20","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5821,"2023-07-28 14:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5822,"2023-07-28 15:00:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5823,"2023-07-28 15:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5824,"2023-07-28 15:30:00",35,"20","20","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5825,"2023-07-28 15:45:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5826,"2023-07-28 16:00:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5827,"2023-07-28 16:15:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5828,"2023-07-28 16:30:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5829,"2023-07-28 16:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5830,"2023-07-28 17:00:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5831,"2023-07-28 17:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5832,"2023-07-28 17:30:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5833,"2023-07-28 17:45:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5834,"2023-07-28 18:00:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5835,"2023-07-28 18:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5836,"2023-07-28 18:30:00",35,"20","20","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5837,"2023-07-28 18:45:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5838,"2023-07-28 19:00:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5839,"2023-07-28 19:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5840,"2023-07-28 19:30:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5841,"2023-07-28 19:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5842,"2023-07-28 20:00:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5843,"2023-07-28 20:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5844,"2023-07-28 20:30:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5845,"2023-07-28 20:45:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5846,"2023-07-28 21:00:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5847,"2023-07-28 21:15:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5848,"2023-07-28 21:30:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5849,"2023-07-28 21:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5850,"2023-07-28 22:00:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5851,"2023-07-28 22:15:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5852,"2023-07-28 22:30:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5853,"2023-07-28 22:45:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5854,"2023-07-28 23:00:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5855,"2023-07-28 23:15:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5856,"2023-07-28 23:30:00",35,"20.1","20.1","20.1","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5857,"2023-07-28 23:45:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5858,"2023-07-29 00:00:00",35,"20.1","20.1","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5859,"2023-07-29 00:15:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5860,"2023-07-29 00:30:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5861,"2023-07-29 00:45:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5862,"2023-07-29 01:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5863,"2023-07-29 01:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5864,"2023-07-29 01:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5865,"2023-07-29 01:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5866,"2023-07-29 02:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5867,"2023-07-29 02:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5868,"2023-07-29 02:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5869,"2023-07-29 02:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5870,"2023-07-29 03:00:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5871,"2023-07-29 03:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5872,"2023-07-29 03:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5873,"2023-07-29 03:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5874,"2023-07-29 04:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5875,"2023-07-29 04:15:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5876,"2023-07-29 04:30:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5877,"2023-07-29 04:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5878,"2023-07-29 05:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5879,"2023-07-29 05:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5880,"2023-07-29 05:30:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5881,"2023-07-29 05:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5882,"2023-07-29 06:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5883,"2023-07-29 06:15:00",35,"20.3","20.2","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5884,"2023-07-29 06:30:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5885,"2023-07-29 06:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5886,"2023-07-29 07:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5887,"2023-07-29 07:15:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5888,"2023-07-29 07:30:00",35,"20.3","20.2","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5889,"2023-07-29 07:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5890,"2023-07-29 08:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5891,"2023-07-29 08:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5892,"2023-07-29 08:30:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5893,"2023-07-29 08:45:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5894,"2023-07-29 09:00:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5895,"2023-07-29 09:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5896,"2023-07-29 09:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5897,"2023-07-29 09:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5898,"2023-07-29 10:00:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5899,"2023-07-29 10:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5900,"2023-07-29 10:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5901,"2023-07-29 10:45:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5902,"2023-07-29 11:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5903,"2023-07-29 11:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5904,"2023-07-29 11:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5905,"2023-07-29 11:45:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5906,"2023-07-29 12:00:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5907,"2023-07-29 12:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5908,"2023-07-29 12:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5909,"2023-07-29 12:45:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5910,"2023-07-29 13:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5911,"2023-07-29 13:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5912,"2023-07-29 13:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5913,"2023-07-29 13:45:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5914,"2023-07-29 14:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5915,"2023-07-29 14:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5916,"2023-07-29 14:30:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5917,"2023-07-29 14:45:00",35,"20.2","20.2","20.2","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5918,"2023-07-29 15:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5919,"2023-07-29 15:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5920,"2023-07-29 15:30:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5921,"2023-07-29 15:45:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5922,"2023-07-29 16:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5923,"2023-07-29 16:15:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5924,"2023-07-29 16:30:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5925,"2023-07-29 16:45:00",35,"20.2","20.1","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5926,"2023-07-29 17:00:00",35,"20.3","20.2","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5927,"2023-07-29 17:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5928,"2023-07-29 17:30:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5929,"2023-07-29 17:45:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5930,"2023-07-29 18:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5931,"2023-07-29 18:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5932,"2023-07-29 18:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5933,"2023-07-29 18:45:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5934,"2023-07-29 19:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5935,"2023-07-29 19:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5936,"2023-07-29 19:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5937,"2023-07-29 19:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5938,"2023-07-29 20:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5939,"2023-07-29 20:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5940,"2023-07-29 20:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5941,"2023-07-29 20:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5942,"2023-07-29 21:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5943,"2023-07-29 21:15:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5944,"2023-07-29 21:30:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5945,"2023-07-29 21:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5946,"2023-07-29 22:00:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5947,"2023-07-29 22:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5948,"2023-07-29 22:30:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5949,"2023-07-29 22:45:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5950,"2023-07-29 23:00:00",35,"20.2","20.2","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5951,"2023-07-29 23:15:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5952,"2023-07-29 23:30:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5953,"2023-07-29 23:45:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5954,"2023-07-30 00:00:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5955,"2023-07-30 00:15:00",35,"20.3","20.3","20.3","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5956,"2023-07-30 00:30:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5957,"2023-07-30 00:45:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5958,"2023-07-30 01:00:00",35,"20.4","20.4","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5959,"2023-07-30 01:15:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5960,"2023-07-30 01:30:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5961,"2023-07-30 01:45:00",35,"20.3","20.3","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5962,"2023-07-30 02:00:00",35,"20.4","20.4","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5963,"2023-07-30 02:15:00",35,"20.4","20.4","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5964,"2023-07-30 02:30:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5965,"2023-07-30 02:45:00",35,"20.4","20.4","20.4","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5966,"2023-07-30 03:00:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5967,"2023-07-30 03:15:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5968,"2023-07-30 03:30:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5969,"2023-07-30 03:45:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5970,"2023-07-30 04:00:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5971,"2023-07-30 04:15:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5972,"2023-07-30 04:30:00",35,"20.5","20.5","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5973,"2023-07-30 04:45:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5974,"2023-07-30 05:00:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5975,"2023-07-30 05:15:00",35,"20.5","20.5","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5976,"2023-07-30 05:30:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5977,"2023-07-30 05:45:00",35,"20.5","20.5","20.6","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5978,"2023-07-30 06:00:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5979,"2023-07-30 06:15:00",35,"20.5","20.5","20.6","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5980,"2023-07-30 06:30:00",35,"20.5","20.5","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5981,"2023-07-30 06:45:00",35,"20.5","20.5","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5982,"2023-07-30 07:00:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5983,"2023-07-30 07:15:00",35,"20.5","20.5","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5984,"2023-07-30 07:30:00",35,"20.5","20.5","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5985,"2023-07-30 07:45:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5986,"2023-07-30 08:00:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5987,"2023-07-30 08:15:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5988,"2023-07-30 08:30:00",35,"20.5","20.5","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5989,"2023-07-30 08:45:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5990,"2023-07-30 09:00:00",35,"20.4","20.4","20.5","°C"
35,"Soil temperature 3",5,"Estacion Blas 1","Metos",5991,"2023-07-30 09:15:00",35,"20.4","20.4","20.5","°C"
